,Unnamed: 0,Unnamed: 0.1,theta,phi,fully_diff,control
443,443.0,,0.1,0.95,0.7247089522280209,0.726
444,444.0,,0.1,0.6500000000000001,0.722099558410277,0.7946
445,445.0,,0.5,0.05,0.7132677639502208,0.6273
446,446.0,,1.0,0.05,0.7708751505419509,0.6227
447,447.0,,0.1,0.95,0.7249096748293858,0.7659
448,448.0,,0.1,0.6500000000000001,0.7982737856282618,0.7966
449,449.0,,0.5,0.05,0.5814933761541551,0.642
450,450.0,,1.0,0.05,0.6342834203131272,0.738
451,451.0,,0.1,0.95,0.8948213568847853,0.7522
452,452.0,,0.1,0.6500000000000001,0.7846246487354476,0.6428
453,453.0,,0.5,0.05,0.5386391007627459,0.6109
454,454.0,,1.0,0.05,0.736150140505821,0.7422
455,455.0,,0.1,0.95,0.7360497792051385,0.6045
456,456.0,,0.1,0.6500000000000001,0.7815134484142915,0.7285
457,457.0,,0.5,0.05,0.6778402248093135,0.6409
458,458.0,,1.0,0.05,0.7816138097149739,0.6829999999999999
459,459.0,,0.1,0.95,0.8053994379767162,0.7604
460,460.0,,0.1,0.6500000000000001,0.7990766760337213,0.6896
461,461.0,,0.5,0.05,0.6190285026093938,0.6197
462,462.0,,1.0,0.05,0.6851665997591329,0.7267
463,463.0,,0.1,0.95,0.8076073865917303,0.7329
464,464.0,,0.1,0.6500000000000001,0.7795062224006423,0.6577
465,465.0,,0.5,0.05,0.6305700521878763,0.5335
466,466.0,,1.0,0.05,0.7096547571256524,0.7514
467,467.0,,0.1,0.95,0.6647932557205941,0.6699
468,468.0,,0.1,0.6500000000000001,0.7895423524688878,0.6765
469,469.0,,0.5,0.05,0.6531513448414291,0.5718
470,470.0,,1.0,0.05,0.7667603372139703,0.7638
471,471.0,,0.1,0.95,0.8052990766760337,0.8026
472,472.0,,0.1,0.6500000000000001,0.7420714572460859,0.7541
473,473.0,,0.5,0.05,0.6900843034925732,0.5704
474,474.0,,1.0,0.05,0.773083099156965,0.6828
475,475.0,,0.1,0.95,0.8060016057808109,0.8715
476,476.0,,0.1,0.6500000000000001,0.723203532717784,0.7334
477,477.0,,0.5,0.05,0.6466278602970694,0.6716
478,478.0,,1.0,0.05,0.7781011641910879,0.7793
479,479.0,,0.1,0.95,0.7633480529907668,0.7828
480,480.0,,0.1,0.6500000000000001,0.709353673223605,0.7948
481,481.0,,0.5,0.05,0.5416499397832196,0.6631
482,482.0,,1.0,0.05,0.712866318747491,0.7070000000000001
483,483.0,,0.1,0.95,0.8331995182657568,0.7706
484,484.0,,0.1,0.6500000000000001,0.666097952629466,0.7340000000000001
485,485.0,,0.5,0.05,0.6942994781212365,0.5964
486,486.0,,1.0,0.05,0.6886792452830188,0.7565
487,487.0,,0.1,0.95,0.7159775190686472,0.7248
488,488.0,,0.1,0.6500000000000001,0.8037936571657969,0.8035
489,489.0,,0.5,0.05,0.5668406262545163,0.7822
490,490.0,,1.0,0.05,0.8523685266961059,0.7702
491,491.0,,0.1,0.95,0.8066037735849056,0.8695
492,492.0,,0.1,0.6500000000000001,0.8661180248896025,0.7190000000000001
493,493.0,,0.5,0.05,0.6038739462063428,0.6603
494,494.0,,1.0,0.05,0.7985748695303091,0.8202
495,495.0,,0.1,0.95,0.7595343235648334,0.7892
496,496.0,,0.1,0.6500000000000001,0.7973705339221197,0.8245
497,497.0,,0.5,0.05,0.6240465676435166,0.7038
498,498.0,,1.0,0.05,0.8443396226415094,0.6898
499,499.0,,0.1,0.95,0.7296266559614613,0.7801
500,500.0,,0.1,0.6500000000000001,0.7146728221597752,0.7598
501,501.0,,0.5,0.05,0.5572059413890004,0.6398
502,502.0,,1.0,0.05,0.6696105981533521,0.7537
503,503.0,,0.1,0.95,0.6469289441991168,0.727
504,504.0,,0.1,0.6500000000000001,0.6444199116820554,0.6896
505,505.0,,0.5,0.05,0.59313528703332,0.667
506,506.0,,1.0,0.05,0.7090525893215576,0.7661
507,507.0,,0.1,0.95,0.8109193095142513,0.7732
508,508.0,,0.1,0.6500000000000001,0.7171818546768366,0.6970000000000001
509,509.0,,0.5,0.05,0.6807507025291047,0.5676
510,510.0,,1.0,0.05,0.7643516659975913,0.7181
511,511.0,,0.1,0.95,0.8300883179446006,0.643
512,512.0,,0.1,0.6500000000000001,0.6673022882376556,0.7215
513,513.0,,0.5,0.05,0.6713167402649538,0.5713
514,514.0,,1.0,0.05,0.7286230429546366,0.7554
515,515.0,,0.1,0.95,0.7458851866720193,0.7290000000000001
516,516.0,,0.1,0.6500000000000001,0.7304295463669209,0.7629
517,517.0,,0.5,0.05,0.5706543556804496,0.5665
518,518.0,,1.0,0.05,0.7353472501003613,0.7644
519,519.0,,0.1,0.95,0.6518466479325572,0.6291
520,520.0,,0.1,0.6500000000000001,0.6846647932557206,0.7422
521,,,0.8,0.05,0.7135688478522682,0.6955
522,,,0.75,0.05,0.6458249698916098,0.7347
523,,,0.1,0.95,0.7339421918908069,0.8278
524,,,0.1,0.6500000000000001,0.7622440786832597,0.6507
525,,,0.8,0.05,0.5196708149337615,0.6946
526,,,0.75,0.05,0.7714773183460457,0.7497
527,,,0.1,0.95,0.8203532717784022,0.725
528,,,0.1,0.6500000000000001,0.6527498996386993,0.8565
529,,,0.8,0.05,0.6308711360899237,0.7347
530,,,0.75,0.05,0.7620433560818948,0.6294
531,,,0.1,0.95,0.7360497792051385,0.8049
532,,,0.1,0.6500000000000001,0.6401043757527097,0.7227
533,,,0.8,0.05,0.6912886391007628,0.6448
534,,,0.75,0.05,0.7623444399839422,0.6883
535,,,0.1,0.95,0.6597751906864713,0.8107
536,,,0.1,0.6500000000000001,0.6753311922922521,0.7897
537,,,0.8,0.05,0.5323163388197512,0.724
538,,,0.75,0.05,0.6401043757527097,0.7125
539,,,0.1,0.95,0.8151344841429145,0.7007
540,,,0.1,0.6500000000000001,0.6052790044158972,0.8477
541,,,0.8,0.05,0.7261140104375753,0.7562
542,,,0.75,0.05,0.7478924126856684,0.6817
543,,,0.1,0.95,0.8740465676435166,0.7254
544,,,0.1,0.6500000000000001,0.7954636692091529,0.5689
545,,,0.8,0.05,0.7433761541549578,0.7056
546,,,0.75,0.05,0.7134684865515857,0.7874
547,,,0.1,0.95,0.711762344439984,0.7058
548,,,0.1,0.6500000000000001,0.7748896025692493,0.7242
549,,,0.8,0.05,0.6635889201124047,0.7592
550,,,0.75,0.05,0.6788438378161381,0.7556
551,,,0.1,0.95,0.8203532717784022,0.7442
552,,,0.1,0.6500000000000001,0.6416097952629466,0.773
553,,,0.8,0.05,0.6365917302288238,0.6785
554,,,0.75,0.05,0.7565234845443597,0.6315
555,,,0.1,0.95,0.893014853472501,0.769
556,,,0.1,0.6500000000000001,0.7953633079084705,0.8083
557,,,0.8,0.05,0.7696708149337615,0.7147
558,,,0.75,0.05,0.6822561220393416,0.6987
559,,,0.1,0.95,0.624548374146929,0.6226
560,,,0.1,0.6500000000000001,0.810618225612204,0.6522
561,,,0.8,0.05,0.6961059815335207,0.6762
562,,,0.75,0.05,0.6364913689281413,0.5738
563,,,0.1,0.95,0.8038940184664793,0.8451
564,,,0.1,0.6500000000000001,0.6620835006021678,0.7807
565,,,0.8,0.05,0.7099558410276997,0.6229
566,,,0.75,0.05,0.7213970293054998,0.7527
567,,,0.1,0.95,0.7929546366920915,0.818
568,,,0.1,0.6500000000000001,0.7105580088317944,0.7913
569,,,0.8,0.05,0.6689080690485749,0.6198
570,,,0.75,0.05,0.7520072260136491,0.7243
571,,,0.1,0.95,0.8858892011240466,0.7764
572,,,0.1,0.6500000000000001,0.8076073865917303,0.7578
573,,,0.8,0.05,0.6448213568847853,0.737
574,,,0.75,0.05,0.7071457246085909,0.691
575,,,0.1,0.95,0.7158771577679647,0.7077
576,,,0.1,0.6500000000000001,0.7305299076676034,0.731
577,,,0.8,0.05,0.7045363307908471,0.729
578,,,0.75,0.05,0.6767362505018065,0.7098
579,,,0.1,0.95,0.7392613408269771,0.7985
580,,,0.1,0.6500000000000001,0.7099558410276997,0.6376
581,,,0.8,0.05,0.747792051384986,0.7059
582,,,0.75,0.05,0.7226013649136893,0.6833
583,,,0.1,0.95,0.765154556403051,0.8326
584,,,0.1,0.6500000000000001,0.7158771577679647,0.7155
585,,,0.8,0.05,0.6157165796868728,0.5828
586,,,0.75,0.05,0.7295262946607788,0.5904
587,,,0.1,0.95,0.7896427137695704,0.7728
588,,,0.1,0.6500000000000001,0.6448213568847853,0.6078
589,,,0.8,0.05,0.6619831393014853,0.7867
590,,,0.75,0.05,0.7400642312324368,0.5797
591,,,0.1,0.95,0.8054997992773987,0.6769
592,,,0.1,0.6500000000000001,0.8007828181453231,0.6849
593,,,0.8,0.05,0.72671617824167,0.7022
594,,,0.75,0.05,0.7141710156563629,0.6384
595,,,0.1,0.95,0.724508229626656,0.7034
596,,,0.1,0.6500000000000001,0.689582496989161,0.7862
597,,,0.8,0.05,0.6781413087113609,0.6085
598,,,0.75,0.05,0.7096547571256524,0.8235
599,,,0.1,0.95,0.7191890806904857,0.804
600,,,0.1,0.6500000000000001,0.7217984745082296,0.7398
601,,,0.8,0.05,0.796366920915295,0.6898
602,,,0.75,0.05,0.7134684865515857,0.6707
603,,,0.1,0.95,0.5917302288237656,0.7274
604,,,0.1,0.6500000000000001,0.653552790044159,0.7683
605,,,0.8,0.05,0.7286230429546366,0.7603
606,,,0.75,0.05,0.7322360497792051,0.7398
607,,,0.1,0.95,0.7919510236852669,0.8094
608,,,0.1,0.6500000000000001,0.6210357286230429,0.7216
609,,,0.8,0.05,0.7083500602167804,0.6965
610,,,0.75,0.05,0.6936973103171417,0.6682
611,,,0.1,0.95,0.7008229626655962,0.6736
612,,,0.1,0.6500000000000001,0.7962665596146126,0.8047
613,,,0.8,0.05,0.6946005620232838,0.6741
614,,,0.75,0.05,0.7038338016860699,0.7308
615,,,0.1,0.95,0.6250501806503412,0.7302
616,,,0.1,0.6500000000000001,0.6586712163789643,0.6331
617,,,0.8,0.05,0.7703733440385387,0.7074
618,,,0.75,0.05,0.6456242472902449,0.6708
619,,,0.1,0.95,0.682757928542754,0.7935
620,,,0.1,0.6500000000000001,0.7827177840224809,0.7923
621,,,0.8,0.05,0.5675431553592934,0.7541
622,,,0.75,0.05,0.6844640706543557,0.5997
623,,,0.1,0.95,0.8847852268165396,0.7299
624,,,0.1,0.6500000000000001,0.8691288639100763,0.7769
625,,,0.8,0.05,0.710457647531112,0.6385
626,,,0.75,0.05,0.6786431152147732,0.6957
627,,,0.1,0.95,0.7994781212364512,0.6379
628,,,0.1,0.6500000000000001,0.7213970293054998,0.7943
629,,,0.8,0.05,0.7396627860297069,0.7362
630,,,0.75,0.05,0.6575672420714572,0.6213
631,,,0.1,0.95,0.744078683259735,0.8096
632,,,0.1,0.6500000000000001,0.7221999197109594,0.8663
633,,,0.8,0.05,0.6609795262946607,0.8245
634,,,0.75,0.05,0.7820152549177037,0.5712
635,,,0.1,0.95,0.7909474106784424,0.744
636,,,0.1,0.6500000000000001,0.7078482537133681,0.7043
637,,,0.8,0.05,0.7206945002007226,0.6782
638,,,0.75,0.05,0.6911882778000803,0.6197
639,,,0.1,0.95,0.6218386190285026,0.801
640,,,0.1,0.6500000000000001,0.8821758329987957,0.7746
641,,,0.8,0.05,0.6564632677639503,0.6094
642,,,0.75,0.05,0.601264552388599,0.6854
643,,,0.1,0.95,0.7486953030911281,0.7308
644,,,0.1,0.6500000000000001,0.7952629466077881,0.7113
645,,,0.8,0.05,0.6767362505018065,0.6262
646,,,0.75,0.05,0.7123645122440787,0.5971
647,,,0.1,0.95,0.8018867924528302,0.806
648,,,0.1,0.6500000000000001,0.7313327980730631,0.7395
649,,,0.8,0.05,0.6724207145724609,0.7256
650,,,0.75,0.05,0.6819550381372943,0.6309
651,,,0.1,0.95,0.6425130469690887,0.7926
652,,,0.1,0.6500000000000001,0.7896427137695704,0.618
653,,,0.8,0.05,0.6514452027298274,0.6106
654,,,0.75,0.05,0.7590325170614212,0.6369
655,,,0.1,0.95,0.7990766760337213,0.7361
656,,,0.1,0.6500000000000001,0.8032918506623846,0.7256
657,,,0.8,0.05,0.7618426334805299,0.7075
658,,,0.75,0.05,0.6425130469690887,0.7045
659,,,0.1,0.95,0.7382577278201525,0.7919
660,,,0.1,0.6500000000000001,0.8363107185869129,0.7199
661,,,0.8,0.05,0.7227017262143718,0.7086
662,,,0.75,0.05,0.7414692894419912,0.6794
663,,,0.1,0.95,0.7393617021276596,0.7852
664,,,0.1,0.6500000000000001,0.869731031714171,0.7873
665,,,0.8,0.05,0.75,0.6114
666,,,0.75,0.05,0.641910879164994,0.6489
667,,,0.1,0.95,0.7385588117222,0.8094
668,,,0.1,0.6500000000000001,0.8143315937374548,0.7741
669,,,0.8,0.05,0.6601766358892012,0.7124
670,,,0.75,0.05,0.6865716579686872,0.7493
671,,,0.1,0.95,0.7463869931754316,0.8256
672,,,0.1,0.6500000000000001,0.7755921316740265,0.7875
673,,,0.8,0.05,0.6458249698916098,0.6214
674,,,0.75,0.05,0.7505018065034122,0.6867
675,,,0.1,0.95,0.80800883179446,0.7328
676,,,0.1,0.6500000000000001,0.7903452428743476,0.787
677,,,0.8,0.05,0.8297872340425532,0.675
678,,,0.75,0.05,0.7621437173825772,0.6107
679,,,0.1,0.95,0.7918506623845845,0.8123
680,,,0.1,0.6500000000000001,0.6947009233239663,0.7413
681,,,0.8,0.05,0.5741670012043356,0.5775
682,,,0.75,0.05,0.7778000802890406,0.7054
683,,,0.1,0.95,0.8189482135688478,0.7465
684,,,0.1,0.6500000000000001,0.7918506623845845,0.7256
685,,,0.8,0.05,0.6414090726615816,0.7425
686,,,0.75,0.05,0.6519470092332397,0.6983
687,,,0.1,0.95,0.8230630268968285,0.646
688,,,0.1,0.6500000000000001,0.8678241670012043,0.689
689,,,0.8,0.05,0.7051384985949418,0.7025
690,,,0.75,0.05,0.6128061019670815,0.8295
691,,,0.1,0.95,0.8787635487755922,0.7812
692,,,0.1,0.6500000000000001,0.6206342834203131,0.7009
693,,,0.8,0.05,0.8186471296668005,0.5809
694,,,0.75,0.05,0.6998193496587716,0.7537
695,,,0.1,0.95,0.6591730228823766,0.7338
696,,,0.1,0.6500000000000001,0.7937575270975512,0.7192
697,,,0.8,0.05,0.7079486150140506,0.7278
698,,,0.75,0.05,0.7652549177037334,0.7577
699,,,0.1,0.95,0.781413087113609,0.8158
700,,,0.1,0.6500000000000001,0.722099558410277,0.7823
701,,,0.8,0.05,0.5652348454435969,0.6771
702,,,0.75,0.05,0.6441188277800081,0.605
703,,,0.1,0.95,0.8820754716981132,0.7318
704,,,0.1,0.6500000000000001,0.8516659975913288,0.8382
705,,,0.8,0.05,0.7044359694901646,0.6849
706,,,0.75,0.05,0.7412685668406263,0.7036
707,,,0.1,0.95,0.7364512244078684,0.6982
708,,,0.1,0.6500000000000001,0.7438779606583701,0.8388
709,,,0.8,0.05,0.7554195102368527,0.7575
710,,,0.75,0.05,0.7482938578883982,0.7495
711,,,0.1,0.95,0.8797671617824167,0.795
712,,,0.1,0.6500000000000001,0.6110999598554797,0.7969
713,,,0.8,0.05,0.6472300281011641,0.7394
714,,,0.75,0.05,0.7574267362505018,0.6087
715,,,0.1,0.95,0.7957647531112003,0.8257
716,,,0.1,0.6500000000000001,0.8049979927739863,0.7325
717,,,0.8,0.05,0.6878763548775592,0.6954
718,,,0.75,0.05,0.6845644319550381,0.7369
719,,,0.1,0.95,0.8362103572862304,0.6379
720,,,0.1,0.6500000000000001,0.6418105178643115,0.72
721,,,0.8,0.05,0.8013849859494179,0.7021
722,,,0.75,0.05,0.6969088719389803,0.7345
723,,,0.1,0.95,0.7701726214371738,0.6853
724,,,0.1,0.6500000000000001,0.6838619028502609,0.6084
725,,,0.8,0.05,0.8015857085507828,0.674
726,,,0.75,0.05,0.6982135688478522,0.7268
727,,,0.1,0.95,0.7072460859092734,0.8912
728,,,0.1,0.6500000000000001,0.718586912886391,0.7741
729,,,0.8,0.05,0.6940987555198715,0.8298
730,,,0.75,0.05,0.6492372541148134,0.6905
731,,,0.1,0.95,0.7394620634283421,0.7973
732,,,0.1,0.6500000000000001,0.6924929747089522,0.6519
733,,,0.8,0.05,0.6920915295062224,0.7509
734,,,0.75,0.05,0.6675030108390205,0.6281
735,,,0.1,0.95,0.7044359694901646,0.8253
736,,,0.1,0.6500000000000001,0.7379566439181052,0.6964
737,,,0.8,0.05,0.6470293054997993,0.7025
738,,,0.75,0.05,0.7572260136491369,0.6992
739,,,0.1,0.95,0.724307507025291,0.8059
740,,,0.1,0.6500000000000001,0.7114612605379366,0.6883
741,,,0.8,0.05,0.7501003613006825,0.7497
742,,,0.75,0.05,0.7456844640706544,0.6782
743,,,0.1,0.95,0.7210959454034525,0.8861
744,,,0.1,0.6500000000000001,0.7334403853873946,0.7717
745,,,0.8,0.05,0.7298273785628262,0.7051
746,,,0.75,0.05,0.6103974307507025,0.6354
747,,,0.1,0.95,0.7087515054195103,0.8012
748,,,0.1,0.6500000000000001,0.6814532316338819,0.7895
749,,,0.8,0.05,0.5124448012846247,0.7282
750,,,0.75,0.05,0.7253111200321156,0.7625
751,,,0.1,0.95,0.8922119630670413,0.8737
752,,,0.1,0.6500000000000001,0.6914893617021277,0.6504
753,,,0.8,0.05,0.7159775190686472,0.7349
754,,,0.75,0.05,0.6502408671216379,0.6907
755,,,0.1,0.95,0.7424729024488157,0.6511
756,,,0.1,0.6500000000000001,0.8008831794460056,0.6142
757,,,0.8,0.05,0.7198916097952629,0.7034
758,,,0.75,0.05,0.7231031714171016,0.6955
759,,,0.1,0.95,0.7993777599357688,0.6944
760,,,0.1,0.6500000000000001,0.5229827378562826,0.7334
761,,,0.8,0.05,0.7615415495784825,0.6744
762,,,0.75,0.05,0.7092533119229225,0.7101
763,,,0.1,0.95,0.7653552790044159,0.7463
764,,,0.1,0.6500000000000001,0.7013247691690084,0.7938
765,,,0.8,0.05,0.8012846246487354,0.617
766,,,0.75,0.05,0.831493376154155,0.7396
767,,,0.1,0.95,0.6993175431553593,0.8067
768,,,0.1,0.6500000000000001,0.7988759534323565,0.7337
769,,,0.8,0.05,0.5791850662384584,0.7377
770,,,0.75,0.05,0.7030309112806102,0.555
771,,,0.1,0.95,0.7388598956242473,0.8541
772,,,0.1,0.6500000000000001,0.6940987555198715,0.7382
773,,,0.8,0.05,0.7508028904054597,0.7926
774,,,0.75,0.05,0.7278201525491771,0.6155
775,,,0.1,0.95,0.7386591730228824,0.7524
776,,,0.1,0.6500000000000001,0.7226013649136893,0.7558
777,,,0.8,0.05,0.6274588518667202,0.773
778,,,0.75,0.05,0.6956041750301084,0.6575
779,,,0.1,0.95,0.6547571256523484,0.7674
780,,,0.1,0.6500000000000001,0.723203532717784,0.7925
781,,,0.8,0.05,0.6472300281011641,0.6751
782,,,0.75,0.05,0.7574267362505018,0.6673
783,,,0.1,0.95,0.7392613408269771,0.8891
784,,,0.1,0.6500000000000001,0.6916900843034925,0.7174
785,,,0.8,0.05,0.7628462464873544,0.6676
786,,,0.75,0.05,0.6816539542352469,0.7679
787,,,0.1,0.95,0.7887394620634284,0.8064
788,,,0.1,0.6500000000000001,0.7947611401043757,0.7664
789,,,0.8,0.05,0.7783018867924528,0.6291
790,,,0.75,0.05,0.6697109594540345,0.6747
791,,,0.1,0.95,0.7551184263348053,0.8258
792,,,0.1,0.6500000000000001,0.6992171818546769,0.7333
793,,,0.8,0.05,0.7690686471296668,0.6428
794,,,0.75,0.05,0.5596146126053794,0.8234
795,,,0.1,0.95,0.7344439983942191,0.8011
796,,,0.1,0.6500000000000001,0.7494981934965878,0.8664
797,,,0.8,0.05,0.6018667201926937,0.8017
798,,,0.75,0.05,0.7700722601364913,0.7965
799,,,0.1,0.95,0.7391609795262947,0.7201
800,,,0.1,0.6500000000000001,0.6356884785226816,0.7902
801,,,0.8,0.05,0.7600361300682457,0.6232
802,,,0.75,0.05,0.8028904054596547,0.6997
803,,,0.1,0.95,0.7354476114010438,0.7852
804,,,0.1,0.6500000000000001,0.7678643115214773,0.8573
805,,,0.8,0.05,0.6923926134082697,0.7151
806,,,0.75,0.05,0.6864712966680048,0.6944
807,,,0.1,0.95,0.8187474909674829,0.6554
808,,,0.1,0.6500000000000001,0.6717181854676837,0.7544
809,,,0.8,0.05,0.6879767161782416,0.7591
810,,,0.75,0.05,0.6937976716178241,0.6946
811,,,0.1,0.95,0.8010839020473706,0.7312
812,,,0.1,0.6500000000000001,0.7328382175832999,0.8005
813,,,0.8,0.05,0.6756322761942994,0.686
814,,,0.75,0.05,0.6590726615816941,0.6963
815,,,0.1,0.95,0.8277800080289041,0.7935
816,,,0.1,0.6500000000000001,0.7360497792051385,0.7955
817,,,0.8,0.05,0.6279606583701325,0.6921
818,,,0.75,0.05,0.6329787234042553,0.7171
819,,,0.1,0.95,0.8436370935367322,0.804
820,,,0.1,0.6500000000000001,0.6387996788438378,0.7628
821,,,0.8,0.05,0.6805499799277399,0.754
822,,,0.75,0.05,0.7199919710959454,0.7116
823,,,0.1,0.95,0.6703131272581293,0.7244
824,,,0.1,0.6500000000000001,0.7676635889201124,0.618
825,,,0.8,0.05,0.7653552790044159,0.5412
826,,,0.75,0.05,0.7999799277398635,0.7437
827,,,0.1,0.95,0.8801686069851465,0.6962
828,,,0.1,0.6500000000000001,0.8592934564431955,0.6971
829,,,0.8,0.05,0.6637896427137696,0.636
830,,,0.75,0.05,0.6006623845845042,0.6718
831,,,0.1,0.95,0.8108189482135688,0.7448
832,,,0.1,0.6500000000000001,0.7214973906061822,0.7425
833,,,0.8,0.05,0.6676033721397029,0.6335
834,,,0.75,0.05,0.5305098354074669,0.76
835,,,0.1,0.95,0.8828783621035728,0.7305
836,,,0.1,0.6500000000000001,0.7106583701324769,0.8522
837,,,0.8,0.05,0.6630871136089924,0.7765
838,,,0.75,0.05,0.6509433962264151,0.7246
839,,,0.1,0.95,0.7994781212364512,0.7239
840,,,0.1,0.6500000000000001,0.8618024889602569,0.7934
841,,,0.8,0.05,0.7301284624648735,0.7016
842,,,0.75,0.05,0.7785026093938178,0.7005
843,,,0.1,0.95,0.7196908871938981,0.8155
844,,,0.1,0.6500000000000001,0.6362906463267763,0.7255
845,,,0.8,0.05,0.823163388197511,0.5472
846,,,0.75,0.05,0.7724809313528703,0.6365
847,,,0.1,0.95,0.8278803693295865,0.7293
848,,,0.1,0.6500000000000001,0.7784022480931353,0.7112
849,,,0.8,0.05,0.706945002007226,0.668
850,,,0.75,0.05,0.6942994781212365,0.6412
851,,,0.1,0.95,0.8048976314733038,0.7284
852,,,0.1,0.6500000000000001,0.7744881573665194,0.7871
853,,,0.8,0.05,0.793054997992774,0.6796
854,,,0.75,0.05,0.7493978321959053,0.7369
855,,,0.1,0.95,0.8921116017663588,0.8072
856,,,0.1,0.6500000000000001,0.6566639903653151,0.7273
857,,,0.8,0.05,0.6905861099959856,0.768
858,,,0.75,0.05,0.7369530309112806,0.6136
859,,,0.1,0.95,0.7465877157767965,0.8275
860,,,0.1,0.6500000000000001,0.72099558410277,0.7748
861,,,0.8,0.05,0.6485347250100362,0.667
862,,,0.75,0.05,0.6418105178643115,0.8036
863,,,0.1,0.95,0.8054997992773987,0.8031
864,,,0.1,0.6500000000000001,0.7960658370132477,0.7021
865,,,0.8,0.05,0.7180851063829787,0.6782
866,,,0.75,0.05,0.7816138097149739,0.7423
867,,,0.1,0.95,0.6620835006021678,0.7235
868,,,0.1,0.6500000000000001,0.7016258530710558,0.7288
869,,,0.8,0.05,0.6435166599759133,0.6719
870,,,0.75,0.05,0.7509032517061421,0.7339
871,,,0.1,0.95,0.8124247290244881,0.6895
872,,,0.1,0.6500000000000001,0.8639100762745885,0.7015
873,,,0.8,0.05,0.7364512244078684,0.6476
874,,,0.75,0.05,0.7733841830590125,0.7661
875,,,0.1,0.95,0.7344439983942191,0.8737
876,,,0.1,0.6500000000000001,0.7138699317543156,0.6809
877,,,0.8,0.05,0.6984142914492172,0.6281
878,,,0.75,0.05,0.7169811320754716,0.6215
879,,,0.1,0.95,0.8029907667603372,0.7321
880,,,0.1,0.6500000000000001,0.8097149739060618,0.7262
881,,,0.8,0.05,0.8099156965074268,0.6542
882,,,0.75,0.05,0.6805499799277399,0.6448
883,,,0.1,0.95,0.8084102769971899,0.7026
884,,,0.1,0.6500000000000001,0.7801083902047371,0.7883
885,,,0.8,0.05,0.6951023685266962,0.6174
886,,,0.75,0.05,0.5871136089923725,0.6161
887,,,0.1,0.95,0.6464271376957046,0.7984
888,,,0.1,0.6500000000000001,0.6938980329185066,0.8791
889,,,0.8,0.05,0.7384584504215175,0.8263
890,,,0.75,0.05,0.7659574468085106,0.6125
891,,,0.1,0.95,0.7195905258932156,0.8364
892,,,0.1,0.6500000000000001,0.715074267362505,0.6542
893,,,0.8,0.05,0.6301686069851465,0.6868
894,,,0.75,0.05,0.6950020072260137,0.8288
895,,,0.1,0.95,0.8583902047370534,0.8065
896,,,0.1,0.6500000000000001,0.8459454034524287,0.8597
897,,,0.8,0.05,0.7494981934965878,0.6798
898,,,0.75,0.05,0.7897430750702529,0.7702
899,,,0.1,0.95,0.7313327980730631,0.7758
900,,,0.1,0.6500000000000001,0.8529706945002007,0.7864
901,,,0.8,0.05,0.6588719389803291,0.7667
902,,,0.75,0.05,0.8253713368125251,0.7536
903,,,0.1,0.95,0.6633881975110397,0.7987
904,,,0.1,0.6500000000000001,0.8621035728623043,0.7283
905,,,0.8,0.05,0.8114211160176635,0.6452
906,,,0.75,0.05,0.6196306704134885,0.7968
907,,,0.1,0.95,0.7438779606583701,0.882
908,,,0.1,0.6500000000000001,0.8522681653954235,0.6656
909,,,0.8,0.05,0.7413689281413087,0.7218
910,,,0.75,0.05,0.5800883179446006,0.6326
911,,,0.1,0.95,0.8886993175431553,0.7284
912,,,0.1,0.6500000000000001,0.7037334403853874,0.719
913,,,0.8,0.05,0.6880770774789241,0.7543
914,,,0.75,0.05,0.5927338418305901,0.7643
915,,,0.1,0.95,0.8036932958651144,0.8106
916,,,0.1,0.6500000000000001,0.6287635487755922,0.722
917,,,0.8,0.05,0.7795062224006423,0.7454
918,,,0.75,0.05,0.5756724207145725,0.5986
919,,,0.1,0.95,0.808209554395825,0.8738
920,,,0.1,0.6500000000000001,0.7813127258129265,0.7619
921,,,0.8,0.05,0.607185869128864,0.6404
922,,,0.75,0.05,0.6598755519871538,0.5842
923,,,0.1,0.95,0.762745885186672,0.7756
924,,,0.1,0.6500000000000001,0.774387796065837,0.8563
925,,,0.8,0.05,0.7468887996788438,0.7636
926,,,0.75,0.05,0.6829586511441188,0.6632
927,,,0.1,0.95,0.798976314733039,0.819
928,,,0.1,0.6500000000000001,0.8669209152950622,0.8413
929,,,0.8,0.05,0.6057808109193095,0.7069
930,,,0.75,0.05,0.6962063428342031,0.6946
931,,,0.1,0.95,0.7273183460457647,0.8147
932,,,0.1,0.6500000000000001,0.774387796065837,0.853
933,,,0.8,0.05,0.6740264953833802,0.6932
934,,,0.75,0.05,0.7247089522280209,0.8159
935,,,0.1,0.95,0.6955038137294259,0.7996
936,,,0.1,0.6500000000000001,0.7845242874347651,0.7174
937,,,0.8,0.05,0.7771979124849459,0.6231
938,,,0.75,0.05,0.6276595744680851,0.7001
939,,,0.1,0.95,0.6504415897230028,0.8166
940,,,0.1,0.6500000000000001,0.7186872741870735,0.7985
941,,,0.8,0.05,0.7961661983139301,0.698
942,,,0.75,0.05,0.637294259333601,0.8237
943,,,0.1,0.95,0.744078683259735,0.7122
944,,,0.1,0.6500000000000001,0.6353873946206343,0.808
945,,,0.8,0.05,0.6776395022079487,0.6898
946,,,0.75,0.05,0.6940987555198715,0.6565
947,,,0.1,0.95,0.8114211160176635,0.7276
948,,,0.1,0.6500000000000001,0.7066439181051787,0.7153
