,Unnamed: 0,acc,bool_hebbian,phi,theta
871,,0.3673,0,5,0.005
872,,0.3048,0,5,0.005
873,,0.5665,0,5,0.005
874,,0.3223,0,5,0.005
875,,0.2001,0,5,0.005
876,,0.217,0,5,0.005
877,,0.3532,0,5,0.005
878,,0.4161,0,5,0.005
879,,0.4139,0,5,0.005
880,,0.193,0,5,0.005
881,,0.3579,0,5,0.005
882,,0.378,0,5,0.005
883,,0.1897,0,5,0.005
884,,0.4606,0,5,0.005
885,,0.4086,0,5,0.005
886,,0.2736,0,5,0.005
887,,0.1262,0,5,0.005
888,,0.2645,0,5,0.005
889,,0.3554,0,5,0.005
890,,0.2341,0,5,0.005
891,,0.2806,0,5,0.005
892,,0.1685,0,5,0.005
893,,0.0892,0,5,0.005
894,,0.2754,0,5,0.005
895,,0.4096,0,5,0.005
896,,0.3194,0,5,0.005
897,,0.3378,0,5,0.005
898,,0.1179,0,5,0.005
899,,0.3055,0,5,0.005
900,,0.1466,1,5,0.005
901,,0.3256,1,5,0.005
902,,0.2597,1,5,0.005
903,,0.4447,1,5,0.005
904,,0.298,1,5,0.005
905,,0.2158,1,5,0.005
906,,0.348,1,5,0.005
907,,0.4824,1,5,0.005
908,,0.2567,1,5,0.005
909,,0.2066,1,5,0.005
910,,0.3599,1,5,0.005
911,,0.1013,1,5,0.005
912,,0.1458,1,5,0.005
913,,0.1321,1,5,0.005
914,,0.249,1,5,0.005
915,,0.3236,1,5,0.005
916,,0.3753,1,5,0.005
917,,0.3494,1,5,0.005
918,,0.1982,1,5,0.005
919,,0.3898,1,5,0.005
920,,0.4303,1,5,0.005
921,,0.3667,1,5,0.005
922,,0.2565,1,5,0.005
923,,0.2451,1,5,0.005
924,,0.3755,1,5,0.005
925,,0.2181,1,5,0.005
926,,0.435,1,5,0.005
927,,0.3528,1,5,0.005
928,,0.2088,1,5,0.005
929,,0.2896,1,5,0.005
930,,0.4324,1,5,0.005
931,,0.2881,1,5,0.005
932,,0.2843,1,5,0.005
933,,0.3262,1,5,0.005
934,,0.2133,1,5,0.005
935,,0.1922,1,5,0.005
936,,0.1453,1,5,0.005
937,,0.2253,1,5,0.005
938,,0.3055,1,5,0.005
939,,0.3738,1,5,0.005
940,,0.3008,1,5,0.005
941,,0.2233,1,5,0.005
942,,0.3473,1,5,0.005
943,,0.4244,1,5,0.005
944,,0.1807,1,5,0.005
945,,0.2819,1,5,0.005
946,,0.3116,1,5,0.005
947,,0.2157,1,5,0.005
948,,0.1135,1,5,0.005
949,,0.2342,1,5,0.005
950,,0.4315,1,5,0.005
951,,0.3365,1,5,0.005
952,,0.2806,1,5,0.005
953,,0.328,1,5,0.005
954,,0.461,1,5,0.005
955,,0.209,1,5,0.005
956,,0.3641,1,5,0.005
957,,0.2515,1,5,0.005
958,,0.3297,1,5,0.005
959,,0.3188,1,5,0.005
960,,0.3858,1,5,0.005
961,,0.1821,1,5,0.005
962,,0.1307,1,5,0.005
963,,0.3466,1,5,0.005
964,,0.1206,1,5,0.005
965,,0.1605,1,5,0.005
966,,0.1942,1,5,0.005
967,,0.5237,1,5,0.005
968,,0.3334,1,5,0.005
969,,0.3524,1,5,0.005
970,,0.101,1,5,0.005
971,,0.178,1,5,0.005
972,,0.4528,1,5,0.005
973,,0.3325,1,5,0.005
974,,0.4652,1,5,0.005
975,,0.1136,1,5,0.005
976,,0.32,1,5,0.005
977,,0.4076,1,5,0.005
978,,0.2023,1,5,0.005
979,,0.3412,1,5,0.005
980,,0.4009,1,5,0.005
981,,0.3272,1,5,0.005
982,,0.3686,1,5,0.005
983,,0.4311,1,5,0.005
984,,0.3393,1,5,0.005
985,,0.2937,1,5,0.005
986,,0.2589,1,5,0.005
987,,0.2745,1,5,0.005
988,,0.0982,1,5,0.005
989,,0.2035,1,5,0.005
990,,0.2305,1,5,0.005
991,,0.5136,1,5,0.005
992,,0.2203,1,5,0.005
993,,0.4015,1,5,0.005
994,,0.4176,1,5,0.005
995,,0.2075,1,5,0.005
996,,0.1165,1,5,0.005
997,,0.3666,1,5,0.005
998,,0.1028,1,5,0.005
999,,0.3007,1,5,0.005
1000,,0.1953,0,5,0.006
1001,,0.2664,0,5,0.006
1002,,0.3359,0,5,0.006
1003,,0.4541,0,5,0.006
1004,,0.2936,0,5,0.006
1005,,0.2636,0,5,0.006
1006,,0.4165,0,5,0.006
1007,,0.3339,0,5,0.006
1008,,0.236,0,5,0.006
1009,,0.3799,0,5,0.006
1010,,0.1877,0,5,0.006
1011,,0.3676,0,5,0.006
1012,,0.5357,0,5,0.006
1013,,0.5733,0,5,0.006
1014,,0.4119,0,5,0.006
1015,,0.354,0,5,0.006
1016,,0.3714,0,5,0.006
1017,,0.3954,0,5,0.006
1018,,0.2808,0,5,0.006
1019,,0.2264,0,5,0.006
1020,,0.1785,0,5,0.006
1021,,0.1667,0,5,0.006
1022,,0.3173,0,5,0.006
1023,,0.3372,0,5,0.006
1024,,0.5418,0,5,0.006
1025,,0.453,0,5,0.006
1026,,0.3456,0,5,0.006
1027,,0.392,0,5,0.006
1028,,0.2646,0,5,0.006
1029,,0.3176,0,5,0.006
1030,,0.4727,0,5,0.006
1031,,0.4681,0,5,0.006
1032,,0.3468,0,5,0.006
1033,,0.2124,0,5,0.006
1034,,0.4481,0,5,0.006
1035,,0.3369,0,5,0.006
1036,,0.3621,0,5,0.006
1037,,0.1992,0,5,0.006
1038,,0.2557,0,5,0.006
1039,,0.1211,0,5,0.006
1040,,0.2453,0,5,0.006
1041,,0.3945,0,5,0.006
1042,,0.4445,0,5,0.006
1043,,0.3249,0,5,0.006
1044,,0.3482,0,5,0.006
1045,,0.3825,0,5,0.006
1046,,0.3069,0,5,0.006
1047,,0.0985,0,5,0.006
1048,,0.369,0,5,0.006
1049,,0.5586,0,5,0.006
1050,,0.6067,0,5,0.006
1051,,0.3379,0,5,0.006
1052,,0.1923,0,5,0.006
1053,,0.5082,0,5,0.006
1054,,0.2778,0,5,0.006
1055,,0.13,0,5,0.006
1056,,0.3155,0,5,0.006
1057,,0.2761,0,5,0.006
1058,,0.4114,0,5,0.006
1059,,0.3271,0,5,0.006
1060,,0.3029,0,5,0.006
1061,,0.2972,0,5,0.006
1062,,0.4287,0,5,0.006
1063,,0.3799,0,5,0.006
1064,,0.2874,0,5,0.006
1065,,0.2442,0,5,0.006
1066,,0.4537,0,5,0.006
1067,,0.2553,0,5,0.006
1068,,0.3989,0,5,0.006
1069,,0.413,0,5,0.006
1070,,0.2778,0,5,0.006
1071,,0.381,0,5,0.006
1072,,0.461,0,5,0.006
1073,,0.1637,0,5,0.006
1074,,0.3377,0,5,0.006
1075,,0.4546,0,5,0.006
1076,,0.1909,0,5,0.006
1077,,0.302,0,5,0.006
1078,,0.149,0,5,0.006
1079,,0.3178,0,5,0.006
1080,,0.3153,0,5,0.006
1081,,0.2311,0,5,0.006
1082,,0.2915,0,5,0.006
1083,,0.1916,0,5,0.006
1084,,0.2289,0,5,0.006
1085,,0.1099,0,5,0.006
1086,,0.2646,0,5,0.006
1087,,0.3228,0,5,0.006
1088,,0.4319,0,5,0.006
1089,,0.297,0,5,0.006
1090,,0.355,0,5,0.006
1091,,0.3632,0,5,0.006
1092,,0.2922,0,5,0.006
1093,,0.1468,0,5,0.006
1094,,0.1822,0,5,0.006
1095,,0.4358,0,5,0.006
1096,,0.1833,0,5,0.006
1097,,0.3479,0,5,0.006
1098,,0.3048,0,5,0.006
1099,,0.4552,0,5,0.006
1100,,0.3229,1,5,0.006
1101,,0.4166,1,5,0.006
1102,,0.2373,1,5,0.006
1103,,0.2019,1,5,0.006
1104,,0.4218,1,5,0.006
1105,,0.2399,1,5,0.006
1106,,0.3815,1,5,0.006
1107,,0.3751,1,5,0.006
1108,,0.4439,1,5,0.006
1109,,0.4061,1,5,0.006
1110,,0.3092,1,5,0.006
1111,,0.2183,1,5,0.006
1112,,0.2923,1,5,0.006
1113,,0.3746,1,5,0.006
1114,,0.3374,1,5,0.006
1115,,0.384,1,5,0.006
1116,,0.4585,1,5,0.006
1117,,0.3856,1,5,0.006
1118,,0.3994,1,5,0.006
1119,,0.1818,1,5,0.006
1120,,0.3732,1,5,0.006
1121,,0.3281,1,5,0.006
1122,,0.4167,1,5,0.006
1123,,0.2766,1,5,0.006
1124,,0.1597,1,5,0.006
1125,,0.3968,1,5,0.006
1126,,0.411,1,5,0.006
1127,,0.3643,1,5,0.006
1128,,0.3048,1,5,0.006
1129,,0.5302,1,5,0.006
1130,,0.1652,1,5,0.006
1131,,0.3306,1,5,0.006
1132,,0.2624,1,5,0.006
1133,,0.3703,1,5,0.006
1134,,0.3164,1,5,0.006
1135,,0.3994,1,5,0.006
1136,,0.31,1,5,0.006
1137,,0.2569,1,5,0.006
1138,,0.2296,1,5,0.006
1139,,0.6076,1,5,0.006
1140,,0.2411,1,5,0.006
1141,,0.3711,1,5,0.006
1142,,0.46,1,5,0.006
1143,,0.4317,1,5,0.006
1144,,0.2486,1,5,0.006
1145,,0.2587,1,5,0.006
1146,,0.2239,1,5,0.006
1147,,0.3112,1,5,0.006
1148,,0.4472,1,5,0.006
1149,,0.2507,1,5,0.006
1150,,0.2601,1,5,0.006
1151,,0.3655,1,5,0.006
1152,,0.2862,1,5,0.006
1153,,0.4062,1,5,0.006
1154,,0.2646,1,5,0.006
1155,,0.2315,1,5,0.006
1156,,0.2939,1,5,0.006
1157,,0.4917,1,5,0.006
1158,,0.2876,1,5,0.006
1159,,0.4772,1,5,0.006
1160,,0.2653,1,5,0.006
1161,,0.2689,1,5,0.006
1162,,0.3379,1,5,0.006
1163,,0.3347,1,5,0.006
1164,,0.3963,1,5,0.006
1165,,0.3471,1,5,0.006
1166,,0.2292,1,5,0.006
1167,,0.2868,1,5,0.006
1168,,0.3389,1,5,0.006
1169,,0.2897,1,5,0.006
1170,,0.1864,1,5,0.006
1171,,0.3471,1,5,0.006
1172,,0.3834,1,5,0.006
1173,,0.4627,1,5,0.006
1174,,0.2788,1,5,0.006
1175,,0.3414,1,5,0.006
1176,,0.2079,1,5,0.006
1177,,0.311,1,5,0.006
1178,,0.2975,1,5,0.006
1179,,0.4102,1,5,0.006
1180,,0.386,1,5,0.006
1181,,0.3194,1,5,0.006
1182,,0.3649,1,5,0.006
1183,,0.2036,1,5,0.006
1184,,0.2322,1,5,0.006
1185,,0.4156,1,5,0.006
1186,,0.1231,1,5,0.006
1187,,0.4182,1,5,0.006
1188,,0.3338,1,5,0.006
1189,,0.437,1,5,0.006
1190,,0.4323,1,5,0.006
1191,,0.311,1,5,0.006
1192,,0.2249,1,5,0.006
1193,,0.3521,1,5,0.006
1194,,0.3443,1,5,0.006
1195,,0.3512,1,5,0.006
1196,,0.4235,1,5,0.006
1197,,0.3735,1,5,0.006
1198,,0.392,1,5,0.006
1199,,0.1033,1,5,0.006
1200,,0.4386,0,5,0.007
1201,,0.368,0,5,0.007
1202,,0.3259,0,5,0.007
1203,,0.2533,0,5,0.007
1204,,0.2759,0,5,0.007
1205,,0.4529,0,5,0.007
1206,,0.494,0,5,0.007
1207,,0.4155,0,5,0.007
1208,,0.5175,0,5,0.007
1209,,0.2053,0,5,0.007
1210,,0.2496,0,5,0.007
1211,,0.4496,0,5,0.007
1212,,0.3723,0,5,0.007
1213,,0.3337,0,5,0.007
1214,,0.2986,0,5,0.007
1215,,0.3412,0,5,0.007
1216,,0.3775,0,5,0.007
1217,,0.391,0,5,0.007
1218,,0.3665,0,5,0.007
1219,,0.4637,0,5,0.007
1220,,0.3134,0,5,0.007
1221,,0.1957,0,5,0.007
1222,,0.2487,0,5,0.007
1223,,0.2723,0,5,0.007
1224,,0.5619,0,5,0.007
1225,,0.3425,0,5,0.007
1226,,0.301,0,5,0.007
1227,,0.4904,0,5,0.007
1228,,0.2994,0,5,0.007
1229,,0.5113,0,5,0.007
1230,,0.1765,0,5,0.007
1231,,0.3203,0,5,0.007
1232,,0.3226,0,5,0.007
1233,,0.2207,0,5,0.007
1234,,0.3546,0,5,0.007
1235,,0.3352,0,5,0.007
1236,,0.4168,0,5,0.007
1237,,0.2995,0,5,0.007
1238,,0.2488,0,5,0.007
1239,,0.5028,0,5,0.007
1240,,0.4869,0,5,0.007
1241,,0.2557,0,5,0.007
1242,,0.3796,0,5,0.007
1243,,0.3223,0,5,0.007
1244,,0.2833,0,5,0.007
1245,,0.4309,0,5,0.007
1246,,0.3894,0,5,0.007
1247,,0.3976,0,5,0.007
1248,,0.3853,0,5,0.007
1249,,0.2612,0,5,0.007
1250,,0.3824,0,5,0.007
1251,,0.1696,0,5,0.007
1252,,0.4162,0,5,0.007
1253,,0.3741,0,5,0.007
1254,,0.4305,0,5,0.007
1255,,0.3471,0,5,0.007
1256,,0.3792,0,5,0.007
1257,,0.1936,0,5,0.007
1258,,0.3264,0,5,0.007
1259,,0.3537,0,5,0.007
1260,,0.5201,0,5,0.007
1261,,0.3458,0,5,0.007
1262,,0.3007,0,5,0.007
1263,,0.2611,0,5,0.007
1264,,0.4423,0,5,0.007
1265,,0.4115,0,5,0.007
1266,,0.4045,0,5,0.007
1267,,0.4405,0,5,0.007
1268,,0.339,0,5,0.007
1269,,0.4639,0,5,0.007
1270,,0.4464,0,5,0.007
1271,,0.3317,0,5,0.007
1272,,0.3153,0,5,0.007
1273,,0.3395,0,5,0.007
1274,,0.2834,0,5,0.007
1275,,0.4769,0,5,0.007
1276,,0.3017,0,5,0.007
1277,,0.4391,0,5,0.007
1278,,0.4071,0,5,0.007
1279,,0.2025,0,5,0.007
1280,,0.3987,0,5,0.007
1281,,0.3269,0,5,0.007
1282,,0.4316,0,5,0.007
1283,,0.3657,0,5,0.007
1284,,0.3312,0,5,0.007
1285,,0.3986,0,5,0.007
1286,,0.2149,0,5,0.007
1287,,0.233,0,5,0.007
1288,,0.4203,0,5,0.007
1289,,0.4763,0,5,0.007
1290,,0.5973,0,5,0.007
1291,,0.3013,0,5,0.007
1292,,0.3332,0,5,0.007
1293,,0.3139,0,5,0.007
1294,,0.2788,0,5,0.007
1295,,0.3562,0,5,0.007
1296,,0.4506,0,5,0.007
1297,,0.3192,0,5,0.007
1298,,0.5109,0,5,0.007
1299,,0.4212,0,5,0.007
1300,,0.1755,1,5,0.007
1301,,0.3176,1,5,0.007
1302,,0.1684,1,5,0.007
1303,,0.2137,1,5,0.007
1304,,0.101,1,5,0.007
1305,,0.3696,1,5,0.007
1306,,0.3819,1,5,0.007
1307,,0.3067,1,5,0.007
1308,,0.5144,1,5,0.007
1309,,0.2528,1,5,0.007
1310,,0.5252,1,5,0.007
1311,,0.3778,1,5,0.007
1312,,0.4224,1,5,0.007
1313,,0.3582,1,5,0.007
1314,,0.5136,1,5,0.007
1315,,0.3306,1,5,0.007
1316,,0.2566,1,5,0.007
1317,,0.3591,1,5,0.007
1318,,0.3491,1,5,0.007
1319,,0.4123,1,5,0.007
1320,,0.2713,1,5,0.007
1321,,0.1041,1,5,0.007
1322,,0.367,1,5,0.007
1323,,0.3569,1,5,0.007
1324,,0.3354,1,5,0.007
1325,,0.3458,1,5,0.007
1326,,0.2796,1,5,0.007
1327,,0.3823,1,5,0.007
1328,,0.3028,1,5,0.007
1329,,0.4148,1,5,0.007
1330,,0.261,1,5,0.007
1331,,0.2277,1,5,0.007
1332,,0.2074,1,5,0.007
1333,,0.4775,1,5,0.007
1334,,0.2362,1,5,0.007
1335,,0.2684,1,5,0.007
1336,,0.3091,1,5,0.007
1337,,0.1659,1,5,0.007
1338,,0.4264,1,5,0.007
1339,,0.1957,1,5,0.007
1340,,0.3217,1,5,0.007
1341,,0.3414,1,5,0.007
1342,,0.3935,1,5,0.007
1343,,0.2934,1,5,0.007
1344,,0.2965,1,5,0.007
1345,,0.476,1,5,0.007
1346,,0.5067,1,5,0.007
1347,,0.1576,1,5,0.007
1348,,0.3581,1,5,0.007
1349,,0.3115,1,5,0.007
1350,,0.2596,1,5,0.007
1351,,0.2583,1,5,0.007
1352,,0.5299,1,5,0.007
1353,,0.4733,1,5,0.007
1354,,0.4196,1,5,0.007
1355,,0.4134,1,5,0.007
1356,,0.2732,1,5,0.007
1357,,0.1708,1,5,0.007
1358,,0.3581,1,5,0.007
1359,,0.3114,1,5,0.007
1360,,0.3789,1,5,0.007
1361,,0.295,1,5,0.007
1362,,0.2582,1,5,0.007
1363,,0.2835,1,5,0.007
1364,,0.3505,1,5,0.007
1365,,0.2664,1,5,0.007
1366,,0.3619,1,5,0.007
1367,,0.3983,1,5,0.007
1368,,0.4261,1,5,0.007
1369,,0.1702,1,5,0.007
1370,,0.3964,1,5,0.007
1371,,0.3501,1,5,0.007
1372,,0.4113,1,5,0.007
1373,,0.4284,1,5,0.007
1374,,0.2168,1,5,0.007
1375,,0.3793,1,5,0.007
1376,,0.2099,1,5,0.007
1377,,0.3797,1,5,0.007
1378,,0.2616,1,5,0.007
1379,,0.373,1,5,0.007
1380,,0.345,1,5,0.007
1381,,0.2872,1,5,0.007
1382,,0.3171,1,5,0.007
1383,,0.4118,1,5,0.007
1384,,0.2338,1,5,0.007
1385,,0.2455,1,5,0.007
1386,,0.3733,1,5,0.007
1387,,0.2174,1,5,0.007
1388,,0.4109,1,5,0.007
1389,,0.3524,1,5,0.007
1390,,0.2812,1,5,0.007
1391,,0.2881,1,5,0.007
1392,,0.5627,1,5,0.007
1393,,0.2318,1,5,0.007
1394,,0.421,1,5,0.007
1395,,0.3182,1,5,0.007
1396,,0.2089,1,5,0.007
1397,,0.1179,1,5,0.007
1398,,0.1637,1,5,0.007
1399,,0.3189,1,5,0.007
1400,,0.4004,0,5,0.008
1401,,0.4634,0,5,0.008
1402,,0.3302,0,5,0.008
1403,,0.2625,0,5,0.008
1404,,0.3091,0,5,0.008
1405,,0.2964,0,5,0.008
1406,,0.3066,0,5,0.008
1407,,0.4569,0,5,0.008
1408,,0.2523,0,5,0.008
1409,,0.3725,0,5,0.008
1410,,0.3511,0,5,0.008
1411,,0.3918,0,5,0.008
1412,,0.3612,0,5,0.008
1413,,0.4742,0,5,0.008
1414,,0.3867,0,5,0.008
1415,,0.3775,0,5,0.008
1416,,0.2956,0,5,0.008
1417,,0.3751,0,5,0.008
1418,,0.4953,0,5,0.008
1419,,0.2742,0,5,0.008
1420,,0.3371,0,5,0.008
1421,,0.4455,0,5,0.008
1422,,0.3713,0,5,0.008
1423,,0.3782,0,5,0.008
1424,,0.2972,0,5,0.008
1425,,0.5043,0,5,0.008
1426,,0.3165,0,5,0.008
1427,,0.464,0,5,0.008
1428,,0.4478,0,5,0.008
1429,,0.3455,0,5,0.008
1430,,0.1034,0,5,0.008
1431,,0.489,0,5,0.008
1432,,0.4693,0,5,0.008
1433,,0.4834,0,5,0.008
1434,,0.5683,0,5,0.008
1435,,0.353,0,5,0.008
1436,,0.3205,0,5,0.008
1437,,0.3268,0,5,0.008
1438,,0.3194,0,5,0.008
1439,,0.2998,0,5,0.008
1440,,0.3306,0,5,0.008
1441,,0.3599,0,5,0.008
1442,,0.4073,0,5,0.008
1443,,0.3571,0,5,0.008
1444,,0.4018,0,5,0.008
1445,,0.4472,0,5,0.008
1446,,0.3803,0,5,0.008
1447,,0.3697,0,5,0.008
1448,,0.2688,0,5,0.008
1449,,0.5887,0,5,0.008
1450,,0.4305,0,5,0.008
1451,,0.2957,0,5,0.008
1452,,0.3191,0,5,0.008
1453,,0.3338,0,5,0.008
1454,,0.5116,0,5,0.008
1455,,0.3103,0,5,0.008
1456,,0.4466,0,5,0.008
1457,,0.3305,0,5,0.008
1458,,0.3367,0,5,0.008
1459,,0.3733,0,5,0.008
1460,,0.2532,0,5,0.008
1461,,0.4561,0,5,0.008
1462,,0.2363,0,5,0.008
1463,,0.5288,0,5,0.008
1464,,0.3814,0,5,0.008
1465,,0.5295,0,5,0.008
1466,,0.1687,0,5,0.008
1467,,0.4125,0,5,0.008
1468,,0.4186,0,5,0.008
1469,,0.2047,0,5,0.008
1470,,0.2607,0,5,0.008
1471,,0.2802,0,5,0.008
1472,,0.5826,0,5,0.008
1473,,0.3632,0,5,0.008
1474,,0.3874,0,5,0.008
1475,,0.2932,0,5,0.008
1476,,0.3432,0,5,0.008
1477,,0.3468,0,5,0.008
1478,,0.3845,0,5,0.008
1479,,0.3451,0,5,0.008
1480,,0.2959,0,5,0.008
1481,,0.5416,0,5,0.008
1482,,0.4744,0,5,0.008
1483,,0.2037,0,5,0.008
1484,,0.4011,0,5,0.008
1485,,0.2978,0,5,0.008
1486,,0.449,0,5,0.008
1487,,0.449,0,5,0.008
1488,,0.4844,0,5,0.008
1489,,0.3422,0,5,0.008
1490,,0.411,0,5,0.008
1491,,0.4236,0,5,0.008
1492,,0.259,0,5,0.008
1493,,0.4414,0,5,0.008
1494,,0.4253,0,5,0.008
1495,,0.4694,0,5,0.008
1496,,0.4194,0,5,0.008
1497,,0.3751,0,5,0.008
1498,,0.4353,0,5,0.008
1499,,0.5083,0,5,0.008
1500,,0.2896,1,5,0.008
1501,,0.4888,1,5,0.008
1502,,0.2387,1,5,0.008
1503,,0.3948,1,5,0.008
1504,,0.479,1,5,0.008
1505,,0.3204,1,5,0.008
1506,,0.2689,1,5,0.008
1507,,0.4946,1,5,0.008
1508,,0.3523,1,5,0.008
1509,,0.3769,1,5,0.008
1510,,0.2726,1,5,0.008
1511,,0.3995,1,5,0.008
1512,,0.5792,1,5,0.008
1513,,0.3155,1,5,0.008
1514,,0.3787,1,5,0.008
1515,,0.3311,1,5,0.008
1516,,0.228,1,5,0.008
1517,,0.3491,1,5,0.008
1518,,0.4839,1,5,0.008
1519,,0.2702,1,5,0.008
1520,,0.435,1,5,0.008
1521,,0.2662,1,5,0.008
1522,,0.4019,1,5,0.008
1523,,0.4742,1,5,0.008
1524,,0.3648,1,5,0.008
1525,,0.5088,1,5,0.008
1526,,0.3471,1,5,0.008
1527,,0.3416,1,5,0.008
1528,,0.3691,1,5,0.008
1529,,0.3776,1,5,0.008
1530,,0.3769,1,5,0.008
1531,,0.1754,1,5,0.008
1532,,0.4392,1,5,0.008
1533,,0.3751,1,5,0.008
1534,,0.2335,1,5,0.008
1535,,0.1587,1,5,0.008
1536,,0.3967,1,5,0.008
1537,,0.2511,1,5,0.008
1538,,0.4399,1,5,0.008
1539,,0.3752,1,5,0.008
1540,,0.2712,1,5,0.008
1541,,0.1889,1,5,0.008
1542,,0.4335,1,5,0.008
1543,,0.1581,1,5,0.008
1544,,0.3066,1,5,0.008
1545,,0.4605,1,5,0.008
1546,,0.2838,1,5,0.008
1547,,0.4133,1,5,0.008
1548,,0.4014,1,5,0.008
1549,,0.3993,1,5,0.008
1550,,0.4084,1,5,0.008
1551,,0.2057,1,5,0.008
1552,,0.2953,1,5,0.008
1553,,0.3783,1,5,0.008
1554,,0.4001,1,5,0.008
1555,,0.2088,1,5,0.008
1556,,0.1864,1,5,0.008
1557,,0.2872,1,5,0.008
1558,,0.4793,1,5,0.008
1559,,0.3882,1,5,0.008
1560,,0.2718,1,5,0.008
1561,,0.5131,1,5,0.008
1562,,0.1753,1,5,0.008
1563,,0.3439,1,5,0.008
1564,,0.3854,1,5,0.008
1565,,0.1687,1,5,0.008
1566,,0.5084,1,5,0.008
1567,,0.2117,1,5,0.008
1568,,0.4526,1,5,0.008
1569,,0.4196,1,5,0.008
1570,,0.3063,1,5,0.008
1571,,0.3206,1,5,0.008
1572,,0.4579,1,5,0.008
1573,,0.4407,1,5,0.008
1574,,0.5224,1,5,0.008
1575,,0.3329,1,5,0.008
1576,,0.3952,1,5,0.008
1577,,0.3772,1,5,0.008
1578,,0.2006,1,5,0.008
1579,,0.2915,1,5,0.008
1580,,0.4088,1,5,0.008
1581,,0.459,1,5,0.008
1582,,0.4846,1,5,0.008
1583,,0.3817,1,5,0.008
1584,,0.533,1,5,0.008
1585,,0.3548,1,5,0.008
1586,,0.3306,1,5,0.008
1587,,0.3619,1,5,0.008
1588,,0.2688,1,5,0.008
1589,,0.4023,1,5,0.008
1590,,0.2021,1,5,0.008
1591,,0.4377,1,5,0.008
1592,,0.4735,1,5,0.008
1593,,0.4278,1,5,0.008
1594,,0.2262,1,5,0.008
1595,,0.2472,1,5,0.008
1596,,0.3845,1,5,0.008
1597,,0.2624,1,5,0.008
1598,,0.3844,1,5,0.008
1599,,0.2526,1,5,0.008
1600,,0.3485,0,5,0.009000000000000001
1601,,0.4161,0,5,0.009000000000000001
1602,,0.4618,0,5,0.009000000000000001
1603,,0.4128,0,5,0.009000000000000001
1604,,0.2722,0,5,0.009000000000000001
1605,,0.4818,0,5,0.009000000000000001
1606,,0.3355,0,5,0.009000000000000001
1607,,0.3578,0,5,0.009000000000000001
1608,,0.3866,0,5,0.009000000000000001
1609,,0.4772,0,5,0.009000000000000001
1610,,0.3383,0,5,0.009000000000000001
1611,,0.5084,0,5,0.009000000000000001
1612,,0.2958,0,5,0.009000000000000001
1613,,0.4794,0,5,0.009000000000000001
1614,,0.4946,0,5,0.009000000000000001
1615,,0.4434,0,5,0.009000000000000001
1616,,0.3732,0,5,0.009000000000000001
1617,,0.3306,0,5,0.009000000000000001
1618,,0.2469,0,5,0.009000000000000001
1619,,0.3193,0,5,0.009000000000000001
1620,,0.4026,0,5,0.009000000000000001
1621,,0.4059,0,5,0.009000000000000001
1622,,0.2926,0,5,0.009000000000000001
1623,,0.3433,0,5,0.009000000000000001
1624,,0.3603,0,5,0.009000000000000001
1625,,0.5319,0,5,0.009000000000000001
1626,,0.2271,0,5,0.009000000000000001
1627,,0.4521,0,5,0.009000000000000001
1628,,0.535,0,5,0.009000000000000001
1629,,0.367,0,5,0.009000000000000001
1630,,0.3545,0,5,0.009000000000000001
1631,,0.4525,0,5,0.009000000000000001
1632,,0.2787,0,5,0.009000000000000001
1633,,0.2761,0,5,0.009000000000000001
1634,,0.2437,0,5,0.009000000000000001
1635,,0.4604,0,5,0.009000000000000001
1636,,0.4936,0,5,0.009000000000000001
1637,,0.2836,0,5,0.009000000000000001
1638,,0.3875,0,5,0.009000000000000001
1639,,0.3054,0,5,0.009000000000000001
1640,,0.4625,0,5,0.009000000000000001
1641,,0.4095,0,5,0.009000000000000001
1642,,0.3506,0,5,0.009000000000000001
1643,,0.2707,0,5,0.009000000000000001
1644,,0.2892,0,5,0.009000000000000001
1645,,0.5923,0,5,0.009000000000000001
1646,,0.1933,0,5,0.009000000000000001
1647,,0.3895,0,5,0.009000000000000001
1648,,0.2995,0,5,0.009000000000000001
1649,,0.3229,0,5,0.009000000000000001
1650,,0.4398,0,5,0.009000000000000001
1651,,0.537,0,5,0.009000000000000001
1652,,0.3823,0,5,0.009000000000000001
1653,,0.3995,0,5,0.009000000000000001
1654,,0.4425,0,5,0.009000000000000001
1655,,0.2819,0,5,0.009000000000000001
1656,,0.2771,0,5,0.009000000000000001
1657,,0.3102,0,5,0.009000000000000001
1658,,0.4112,0,5,0.009000000000000001
1659,,0.4114,0,5,0.009000000000000001
1660,,0.3341,0,5,0.009000000000000001
1661,,0.245,0,5,0.009000000000000001
1662,,0.463,0,5,0.009000000000000001
1663,,0.249,0,5,0.009000000000000001
1664,,0.334,0,5,0.009000000000000001
1665,,0.1958,0,5,0.009000000000000001
1666,,0.434,0,5,0.009000000000000001
1667,,0.3162,0,5,0.009000000000000001
1668,,0.4341,0,5,0.009000000000000001
1669,,0.422,0,5,0.009000000000000001
1670,,0.4878,0,5,0.009000000000000001
1671,,0.4413,0,5,0.009000000000000001
1672,,0.3543,0,5,0.009000000000000001
1673,,0.276,0,5,0.009000000000000001
1674,,0.4662,0,5,0.009000000000000001
1675,,0.4073,0,5,0.009000000000000001
1676,,0.2204,0,5,0.009000000000000001
1677,,0.2898,0,5,0.009000000000000001
1678,,0.4644,0,5,0.009000000000000001
1679,,0.3283,0,5,0.009000000000000001
