,degree,"(1, 0, 1)","(2, 0, 0)"
4,8,0.9152362914461356,-0.39152582363342747
5,8,1.6766472779334447,-0.04460152024040731
6,8,-0.1852382241099939,-0.017975049060922732
7,8,2.204513865367293,-0.1524042143862846
8,8,0.8161448668680373,-0.06513469088993408
9,8,1.4562962524639709,-0.13326482496625006
10,8,1.0010161568582023,0.14159112426998305
11,8,1.2455127236769428,-0.08546763772247301
12,8,1.8216719364486256,-0.38874013996074974
13,8,0.6050959348846865,0.04854364585411275
14,8,1.3202727996454993,0.5259696322882568
15,8,0.3633278797677893,0.2278611102012271
16,8,0.6585357212702763,0.19074180886597414
17,8,1.25034224716359,-0.039163117002679486
18,8,1.9045054596811115,-0.06495244953598561
19,8,0.9312829759790672,-0.6531674377911507
20,8,1.082110538872058,0.18845594437434965
21,8,0.63332726951424,0.06279675236427518
22,8,0.3029458190564407,0.4617898232766571
23,8,1.700243838632511,-0.1326702405223999
24,8,0.16907677390985776,0.08295589548039839
25,8,1.078802092336876,0.04803342206282801
26,8,1.240982273913624,-0.1277900679191466
27,8,0.9146187061792704,-0.4046262940162779
28,8,0.8385122851484449,-0.14254658205254098
29,8,0.6853480853566694,0.4878463564006554
30,8,1.0604688925152366,-0.4073203140448519
31,8,0.5579826112904958,-0.18919683915290147
32,8,2.0919908064770736,-0.011844615854333164
33,8,1.6767750622868631,0.32650966242018264
34,8,0.5116462936913995,-0.15273251747271455
35,8,0.7781033672674547,-0.13001466630814604
36,8,0.6816450708132109,-0.0076782626400865315
37,8,-0.07791224428751352,0.036251397024074095
38,8,1.2117714713863306,-0.06257051747410369
39,8,0.3366999238201509,-0.08562824921546186
40,8,0.5359270483875478,0.09598793352211588
41,8,1.3476103741796843,0.4871212757394783
42,8,1.086709339911954,0.13423826837761754
43,8,0.3425831491226305,-0.040212410454912084
44,8,0.9608436976636332,-0.4421539308566963
45,8,1.3827328743752276,-0.1878671106740447
46,8,1.0980727902330072,-0.2766706059837083
47,8,0.18608426867475325,0.1573040864171258
48,8,0.03211338977282563,-0.32236684657045866
49,8,-0.2335934009364036,0.5004914996321661
50,8,1.8993715512065537,-0.19993505810332768
51,8,0.8581483443826508,0.006807663453083701
52,8,1.1067410855157478,0.2706591877070685
53,8,0.37953636241664856,0.43613260056946745
54,8,1.6445482488151812,0.19039651225698093
55,8,2.5208193123860876,0.08848999941258573
56,8,0.6181528413146622,-0.3568542341941644
57,8,1.0073888306115015,0.24089332530456334
58,8,0.7340929655539778,-0.6814752743952305
59,8,0.0997192174486068,0.3540104884213973
60,8,0.4862536508160745,-0.16934453974588554
61,8,1.4481931050567032,-0.16713739402999878
62,8,1.5594438276258238,0.08935876994115566
63,8,1.6875711670151712,-0.2303946169933596
64,8,0.4985690758098775,0.09103188055906747
65,8,1.1766985593765735,0.431461287881169
66,8,1.0283900902098229,-0.228835844214804
67,8,1.233567533640854,-0.21100703307196175
68,8,0.8897690594835699,0.19771266977888968
69,8,0.7954244698997059,-0.027761683335491342
70,8,0.7583618857341743,0.500856400283179
71,8,0.1913955405238329,0.07243118271108806
72,8,0.4819137569018189,-1.3156071144993964
73,8,2.072395280894125,-0.3074893777744535
74,8,1.1146345628334946,-0.24716149422913136
75,8,1.7963591115425386,-0.09365605648629473
76,8,0.3651431889514304,0.07633510415402772
77,8,1.2401310311058915,0.05386485904045979
78,8,0.593570471948798,-0.4046225555114944
79,8,0.2141849529037345,0.036750004657623375
80,8,0.4536868745590372,0.13257775116633386
81,8,0.4724263465742829,-0.8165184767684012
82,8,0.4324736170061043,-0.7131658838874316
83,8,0.8203486265861655,0.09910255059887264
84,8,0.0020058316332132176,-0.2545857952794241
85,8,1.133421930996816,0.14188449359786426
86,8,1.0812162990653318,-0.2482764427186711
87,8,1.4691847642536409,-0.07578209170356798
88,8,1.2499683811837563,-0.3517334225372098
89,8,0.8546935977015839,0.43042339965589504
90,8,0.2542247324957958,0.17114384567025032
91,8,1.2784583082093182,1.034744712326888
92,8,1.3839427317708684,-0.2448686408251555
93,8,1.1803957165084509,0.14952952047381596
94,8,1.1998752393918943,0.10460802839569516
95,8,0.7172819436169338,0.0443160239158712
96,8,1.4530669596662458,-0.4072328434266044
97,8,1.4437602636585225,0.3589912205462602
98,8,0.8332697627719643,-0.16377011312363748
99,8,0.8198878612814615,0.1363597018556031
100,8,0.2472394991309923,-0.3341332536350165
101,8,0.9530862695756386,0.18745566945024394
0,9,1.2240749645000526,-0.2510126730311879
1,9,0.2781390698907438,-0.7470608161910508
2,9,1.1706744945777663,-0.40640031108088737
3,9,0.8024728529676544,-0.2702016172537749
4,9,1.111866654438408,-0.5572357013659631
5,9,1.8493001311443984,-0.14036613749082028
6,9,-0.21579205013859104,-0.09557073635612112
7,9,2.494415260061768,-0.3696036140764265
8,9,0.7733050159768717,-0.15610295468110091
9,9,1.3176253062337029,-0.4376392851713813
10,9,0.6022015396039311,-0.09252048614629726
11,9,1.2244649610709193,-0.4509871927734318
12,9,1.648993138346014,-1.0198909890515804
13,9,0.7669390428248657,0.022963016590778814
14,9,1.559915157469618,0.4694266640954004
15,9,0.34273620723023995,0.10185454028235874
16,9,0.4567526893602971,-0.1724872152915986
17,9,1.1950451109017723,-0.053733757255656656
18,9,2.100593596537705,-0.12735253173683492
19,9,0.8949970892309356,-0.9277065272440514
20,9,1.189935788319935,0.21547379599305996
21,9,0.1062320987228802,-0.3580719117002449
22,9,0.4712885600847612,0.4172317673467294
23,9,1.5849371057145154,-0.3030948616756968
24,9,0.26439501910480323,-0.031728656700739544
25,9,1.1602583363004162,-0.2188179406165338
26,9,1.1998996997061158,-0.1475503318316964
27,9,0.7502652047465084,-0.7878210094358737
28,9,0.9112822224548034,-0.1948553637926651
29,9,0.8845526753845523,0.4804972902222824
30,9,0.9129151433458204,-0.6342859166160502
31,9,0.5823412553571572,-0.4238566282975956
32,9,1.970655868092995,-0.459485880941896
33,9,1.5887070903180724,-0.0399113077323654
34,9,0.5316068469473403,-0.14874457691484366
35,9,0.762894243817388,-0.31930185455335997
36,9,0.7911263659908903,-0.27101637709817794
37,9,-0.3940764087889588,-0.14092248746110436
38,9,1.1146384719021922,-0.2565688948223559
39,9,0.3739441426364678,-0.15921413352933222
40,9,0.8932939391681107,0.15020288525504188
41,9,1.3433701178394957,0.5545017983443967
42,9,0.709600911573288,-0.17051828243600742
43,9,0.18386658388155075,-0.26932849118540336
44,9,1.124651732993326,-0.6462926263720453
45,9,1.5958333545927577,-0.3906208001896033
46,9,0.8569064937082238,-0.5733459190047279
47,9,-0.03546526982040943,0.11239447777311252
48,9,-0.1667350327181274,-0.5740877168423171
49,9,-0.16680112114774692,0.6140744784208576
50,9,1.655990920214664,-0.7582205724824109
51,9,0.8550464298744279,-0.2798096106353625
52,9,0.9976235671822108,0.102808637883274
53,9,0.16438814294572124,0.4737502781791378
54,9,1.5609657832348756,-0.2410626125392505
55,9,3.0262612849173887,0.010234481372946023
56,9,0.6266501891525658,-0.6658864150670456
57,9,1.1663182274275417,0.2877102919532433
58,9,0.5451934707091852,-0.9703824390573728
59,9,-0.007219035915186911,0.283508289182385
60,9,0.06403405341585587,-0.3967183591441259
61,9,1.1663957298098024,-0.4713753939395458
62,9,1.6110421132858872,0.0382114214569389
63,9,2.178609810411759,-0.3667674945519344
64,9,0.6325981033906967,0.2420501136032591
65,9,0.85427127982482,0.2048945771937669
66,9,1.1689994291090642,-0.3103709849055316
67,9,1.164954432489519,-0.5421324877767855
68,9,0.8829009642177681,0.25894376182785384
69,9,0.660608699740461,-0.20417064154498446
70,9,0.6637440963748875,0.5442764489299932
71,9,0.12745498463767535,-0.0627358212762309
72,9,0.2344772136285517,-1.7472732482596525
73,9,1.969391453570664,-0.5236606614831785
74,9,1.2165779017402674,-0.5739004039144047
75,9,1.2582767362745908,-0.5126679934826326
76,9,0.5112388999854658,-0.023676959818319517
77,9,0.9261930371970792,-0.28534908210765586
78,9,0.7474848691774794,-0.5829525565299445
79,9,0.08218777558177283,-0.046935912576176686
80,9,0.4683244490691934,0.2176457675753181
81,9,0.498785013527121,-0.9347764998259694
82,9,0.4297315670068556,-0.8424744920602854
83,9,0.6811751043308689,-0.09349977487831418
84,9,-0.2571904364942079,-0.5571574204737082
85,9,0.9341586866142172,-0.2793696245364701
86,9,0.9770691748447098,-0.35562078265664043
87,9,1.4243252235508423,-0.1702229538979596
88,9,1.20000430391004,-0.4861615269834858
89,9,0.7890830300926752,0.4044599484782743
90,9,-0.01984892557325768,0.21224226662048906
91,9,1.311804969379693,1.1148243245718406
92,9,1.1164844238478535,-0.6831733673467639
93,9,1.0394786635755988,-0.09790856683464376
94,9,1.6353836790107703,0.2969347449762283
95,9,0.5718667562976743,-0.03706439976463627
96,9,1.3792582249127128,-0.8253271142776435
97,9,1.3791306396577163,0.12943560634820586
98,9,0.6477615700438235,-0.3465830528966325
99,9,0.6002123857988481,-0.11642148571972274
100,9,-0.1505500513354585,-0.4730568350390185
101,9,1.0010261999662546,-0.052512695101567086
